idx,full_addr,legal_cd,fclt_nm,fclt_addr,fclt_type
362,서울특별시 종로구 종로2가,1111013800,뚝도,서울특별시 성동구,지방
363,서울특별시 종로구 종로3가,1111015600,뚝도,서울특별시 성동구,지방
364,서울특별시 종로구 종로4가,1111016100,뚝도,서울특별시 성동구,지방
365,서울특별시 종로구 종로5가,1111016300,뚝도,서울특별시 성동구,지방
366,서울특별시 종로구 종로6가,1111016400,뚝도,서울특별시 성동구,지방
367,서울특별시 종로구 중학동,1111012500,뚝도,서울특별시 성동구,지방
368,서울특별시 종로구 창성동,1111010500,뚝도,서울특별시 성동구,지방
369,서울특별시 종로구 창신동,1111017400,뚝도,서울특별시 성동구,지방
370,서울특별시 종로구 청운동,1111010100,강북,경기도 남양주시,지방
371,서울특별시 종로구 청진동,1111012200,뚝도,서울특별시 성동구,지방
372,서울특별시 종로구 체부동,1111011200,뚝도,서울특별시 성동구,지방
373,서울특별시 종로구 충신동,1111016700,뚝도,서울특별시 성동구,지방
374,서울특별시 종로구 통의동,1111010600,뚝도,서울특별시 성동구,지방
375,서울특별시 종로구 통인동,1111010800,뚝도,서울특별시 성동구,지방
376,서울특별시 종로구 팔판동,1111013900,뚝도,서울특별시 성동구,지방
377,서울특별시 종로구 평동,1111017700,뚝도,서울특별시 성동구,지방
378,서울특별시 종로구 평창동,1111018300,강북,경기도 남양주시,지방
379,서울특별시 종로구 필운동,1111011300,뚝도,서울특별시 성동구,지방
380,서울특별시 종로구 행촌동,1111018100,뚝도,서울특별시 성동구,지방
381,서울특별시 종로구 혜화동,1111016900,뚝도,서울특별시 성동구,지방
382,서울특별시 종로구 홍지동,1111018500,강북,경기도 남양주시,지방
383,서울특별시 종로구 홍파동,1111017900,뚝도,서울특별시 성동구,지방
384,서울특별시 종로구 화동,1111014300,뚝도,서울특별시 성동구,지방
385,서울특별시 종로구 효자동,1111010400,뚝도,서울특별시 성동구,지방
386,서울특별시 종로구 효제동,1111016200,뚝도,서울특별시 성동구,지방
387,서울특별시 종로구 훈정동,1111015000,뚝도,서울특별시 성동구,지방
388,서울특별시 중구 광희동1가,1114014500,뚝도,서울특별시 성동구,지방
389,서울특별시 중구 광희동2가,1114014600,뚝도,서울특별시 성동구,지방
390,서울특별시 중구 남대문로1가,1114010600,뚝도,서울특별시 성동구,지방
391,서울특별시 중구 남대문로2가,1114011500,뚝도,서울특별시 성동구,지방
392,서울특별시 중구 남대문로3가,1114011600,뚝도,서울특별시 성동구,지방
393,서울특별시 중구 남대문로4가,1114011700,뚝도,서울특별시 성동구,지방
394,서울특별시 중구 남대문로5가,1114011800,뚝도,서울특별시 성동구,지방
395,서울특별시 중구 남산동1가,1114012800,뚝도,서울특별시 성동구,지방
396,서울특별시 중구 남산동2가,1114012900,뚝도,서울특별시 성동구,지방
397,서울특별시 중구 남산동3가,1114013000,뚝도,서울특별시 성동구,지방
398,서울특별시 중구 남창동,1114011200,뚝도,서울특별시 성동구,지방
399,서울특별시 중구 남학동,1114014000,뚝도,서울특별시 성동구,지방
400,서울특별시 중구 다동,1114010200,뚝도,서울특별시 성동구,지방
401,서울특별시 중구 만리동1가,1114017300,뚝도,서울특별시 성동구,지방
402,서울특별시 중구 만리동2가,1114017400,뚝도,서울특별시 성동구,지방
403,서울특별시 중구 명동1가,1114012600,뚝도,서울특별시 성동구,지방
404,서울특별시 중구 명동2가,1114012700,뚝도,서울특별시 성동구,지방
405,서울특별시 중구 무교동,1114010100,뚝도,서울특별시 성동구,지방
406,서울특별시 중구 무학동,1114016400,뚝도,서울특별시 성동구,지방
407,서울특별시 중구 묵정동,1114013600,뚝도,서울특별시 성동구,지방
408,서울특별시 중구 방산동,1114015300,뚝도,서울특별시 성동구,지방
409,서울특별시 중구 봉래동1가,1114011900,뚝도,서울특별시 성동구,지방
410,서울특별시 중구 봉래동2가,1114012000,뚝도,서울특별시 성동구,지방
411,서울특별시 중구 북창동,1114011300,뚝도,서울특별시 성동구,지방
412,서울특별시 중구 산림동,1114015700,뚝도,서울특별시 성동구,지방
413,서울특별시 중구 삼각동,1114010700,뚝도,서울특별시 성동구,지방
414,서울특별시 중구 서소문동,1114016600,뚝도,서울특별시 성동구,지방
415,서울특별시 중구 소공동,1114011100,뚝도,서울특별시 성동구,지방
416,서울특별시 중구 수표동,1114011000,뚝도,서울특별시 성동구,지방
417,서울특별시 중구 수하동,1114010800,뚝도,서울특별시 성동구,지방
418,서울특별시 중구 순화동,1114016800,뚝도,서울특별시 성동구,지방
419,서울특별시 중구 신당동,1114016200,뚝도,서울특별시 성동구,지방
420,서울특별시 중구 쌍림동,1114014700,뚝도,서울특별시 성동구,지방
421,서울특별시 중구 예관동,1114013500,뚝도,서울특별시 성동구,지방
422,서울특별시 중구 예장동,1114014200,뚝도,서울특별시 성동구,지방
423,서울특별시 중구 오장동,1114015400,뚝도,서울특별시 성동구,지방
424,서울특별시 중구 을지로1가,1114010400,뚝도,서울특별시 성동구,지방
425,서울특별시 중구 을지로2가,1114010500,뚝도,서울특별시 성동구,지방
426,서울특별시 중구 을지로3가,1114015500,뚝도,서울특별시 성동구,지방
427,서울특별시 중구 을지로4가,1114015000,뚝도,서울특별시 성동구,지방
428,서울특별시 중구 을지로5가,1114015100,뚝도,서울특별시 성동구,지방
429,서울특별시 중구 을지로6가,1114014800,뚝도,서울특별시 성동구,지방
430,서울특별시 중구 을지로7가,1114014900,뚝도,서울특별시 성동구,지방
431,서울특별시 중구 의주로1가,1114016900,뚝도,서울특별시 성동구,지방
432,서울특별시 중구 의주로2가,1114017200,뚝도,서울특별시 성동구,지방
433,서울특별시 중구 인현동1가,1114016000,뚝도,서울특별시 성동구,지방
434,서울특별시 중구 인현동2가,1114013400,뚝도,서울특별시 성동구,지방
435,서울특별시 중구 입정동,1114015600,뚝도,서울특별시 성동구,지방
436,서울특별시 중구 장교동,1114010900,뚝도,서울특별시 성동구,지방
437,서울특별시 중구 장충동1가,1114014300,뚝도,서울특별시 성동구,지방
438,서울특별시 중구 장충동2가,1114014400,뚝도,서울특별시 성동구,지방
439,서울특별시 중구 저동1가,1114013100,뚝도,서울특별시 성동구,지방
440,서울특별시 중구 저동2가,1114016100,뚝도,서울특별시 성동구,지방
441,서울특별시 중구 정동,1114016700,뚝도,서울특별시 성동구,지방
442,서울특별시 중구 주교동,1114015200,뚝도,서울특별시 성동구,지방
443,서울특별시 중구 주자동,1114014100,뚝도,서울특별시 성동구,지방
444,서울특별시 중구 중림동,1114017100,뚝도,서울특별시 성동구,지방
445,서울특별시 중구 초동,1114015900,뚝도,서울특별시 성동구,지방
446,서울특별시 중구 충무로1가,1114012400,뚝도,서울특별시 성동구,지방
447,서울특별시 중구 충무로2가,1114012500,뚝도,서울특별시 성동구,지방
448,서울특별시 중구 충무로3가,1114015800,뚝도,서울특별시 성동구,지방
449,서울특별시 중구 충무로4가,1114013200,뚝도,서울특별시 성동구,지방
450,서울특별시 중구 충무로5가,1114013300,뚝도,서울특별시 성동구,지방
451,서울특별시 중구 충정로1가,1114017000,뚝도,서울특별시 성동구,지방
452,서울특별시 중구 태평로1가,1114010300,뚝도,서울특별시 성동구,지방
453,서울특별시 중구 태평로2가,1114011400,뚝도,서울특별시 성동구,지방
454,서울특별시 중구 필동1가,1114013700,뚝도,서울특별시 성동구,지방
455,서울특별시 중구 필동2가,1114013800,뚝도,서울특별시 성동구,지방
456,서울특별시 중구 필동3가,1114013900,뚝도,서울특별시 성동구,지방
457,서울특별시 중구 황학동,1114016500,뚝도,서울특별시 성동구,지방
458,서울특별시 중구 회현동1가,1114012100,뚝도,서울특별시 성동구,지방
459,서울특별시 중구 회현동2가,1114012200,뚝도,서울특별시 성동구,지방
460,서울특별시 중구 회현동3가,1114012300,뚝도,서울특별시 성동구,지방
461,서울특별시 중구 흥인동,1114016300,뚝도,서울특별시 성동구,지방
462,서울특별시 중랑구 망우동,1126010500,강북,경기도 남양주시,지방
463,서울특별시 중랑구 면목동,1126010100,강북,경기도 남양주시,지방
464,서울특별시 중랑구 묵동,1126010400,강북,경기도 남양주시,지방
465,서울특별시 중랑구 상봉동,1126010200,강북,경기도 남양주시,지방
466,서울특별시 중랑구 신내동,1126010600,강북,경기도 남양주시,지방
467,서울특별시 중랑구 중화동,1126010300,강북,경기도 남양주시,지방
468,부산광역시 강서구 강동동,2644010300,덕산,경상남도 김해시,지방
469,부산광역시 강서구 구랑동,2644011300,덕산,경상남도 김해시,지방
470,부산광역시 강서구 녹산동,2644011100,덕산,경상남도 김해시,지방
471,부산광역시 강서구 눌차동,2644012000,덕산,경상남도 김해시,지방
472,부산광역시 강서구 대저1동,2644010100,덕산,경상남도 김해시,지방
473,부산광역시 강서구 대저2동,2644010200,덕산,경상남도 김해시,지방
474,부산광역시 강서구 대항동,2644012200,덕산,경상남도 김해시,지방
475,부산광역시 강서구 동선동,2644011800,덕산,경상남도 김해시,지방
476,부산광역시 강서구 명지동,2644010400,덕산,경상남도 김해시,지방
477,부산광역시 강서구 미음동,2644011500,덕산,경상남도 김해시,지방
478,부산광역시 강서구 범방동,2644011600,덕산,경상남도 김해시,지방
479,부산광역시 강서구 봉림동,2644010800,덕산,경상남도 김해시,지방
480,부산광역시 강서구 생곡동,2644011200,덕산,경상남도 김해시,지방
481,부산광역시 강서구 성북동,2644011900,덕산,경상남도 김해시,지방
482,부산광역시 강서구 송정동,2644010900,덕산,경상남도 김해시,지방
483,부산광역시 강서구 식만동,2644010600,덕산,경상남도 김해시,지방
484,부산광역시 강서구 신호동,2644011700,덕산,경상남도 김해시,지방
485,부산광역시 강서구 죽동동,2644010700,덕산,경상남도 김해시,지방
486,부산광역시 강서구 죽림동,2644010500,덕산,경상남도 김해시,지방
487,부산광역시 강서구 지사동,2644011400,덕산,경상남도 김해시,지방
488,부산광역시 강서구 천성동,2644012100,덕산,경상남도 김해시,지방
489,부산광역시 강서구 화전동,2644011000,덕산,경상남도 김해시,지방
490,부산광역시 금정구 구서동,2641010700,화명,부산광역시 북구,지방
491,부산광역시 금정구 금사동,2641011100,명장,부산광역시 동래구,지방
492,부산광역시 금정구 금성동,2641011300,화명,부산광역시 북구,지방
