pfcn_plnt_nm,sido_nm,ctpr_cd,adstrd_nm,adstrd_cd,legaldong_cd,legaldong_nm
문산정수장,대구광역시,대구광역시,읍내동,2723077000,27230118,읍내동
문산정수장,대구광역시,대구광역시,태전1동,2723072500,27230126,태전동
문산정수장,대구광역시,대구광역시,태전2동,2723073500,27230126,태전동
물야정수장,경상북도,봉화군,명호면,4792037000,47920370,명호면
물야정수장,경상북도,봉화군,물야면,4792031000,47920310,물야면
물야정수장,경상북도,봉화군,봉성면,4792032000,47920320,봉성면
물야정수장,경상북도,봉화군,상운면,4792038000,47920380,상운면
미원정수장,충청북도,청주시,미원면,4311132000,43111320,미원면
미탄정수장,강원도,평창군,미탄면,4276031000,42760310,미탄면
밀양정수장,경상남도,밀양시,무안면,4827038000,48270380,무안면
밀양정수장,경상남도,밀양시,부북면,4827031000,48270310,부북면
밀양정수장,경상남도,밀양시,산외면,4827033000,48270330,산외면
밀양정수장,경상남도,밀양시,삼랑진읍,4827025000,48270250,삼랑진읍
밀양정수장,경상남도,밀양시,상남면,4827036000,48270360,상남면
밀양정수장,경상남도,밀양시,초동면,4827037000,48270370,초동면
밀양정수장,경상남도,밀양시,하남읍,4827025300,48270253,하남읍
밀양정수장,경상남도,창녕군,계성면,4874037000,48740370,계성면
밀양정수장,경상남도,창녕군,길곡면,4874041000,48740410,길곡면
밀양정수장,경상남도,창녕군,남지읍,4874025300,48740253,남지읍
밀양정수장,경상남도,창녕군,대지면,4874036000,48740360,대지면
밀양정수장,경상남도,창녕군,대합면,4874033000,48740330,대합면
밀양정수장,경상남도,창녕군,도천면,4874040000,48740400,도천면
밀양정수장,경상남도,창녕군,부곡면,4874042000,48740420,부곡면
밀양정수장,경상남도,창녕군,성산면,4874032000,48740320,성산면
밀양정수장,경상남도,창녕군,영산면,4874038000,48740380,영산면
밀양정수장,경상남도,창녕군,유어면,4874035000,48740350,유어면
밀양정수장,경상남도,창녕군,이방면,4874034000,48740340,이방면
밀양정수장,경상남도,창녕군,장마면,4874039000,48740390,장마면
밀양정수장,경상남도,창녕군,창녕읍,4874025000,48740250,창녕읍
반월정수장,경기도,안산시,반월동,4127160000,41271110,팔곡일동
반월정수장,경기도,안산시,본오1동,4127154000,41271104,본오동
반월정수장,경기도,안산시,본오2동,4127155000,41271104,본오동
반월정수장,경기도,안산시,본오3동,4127156000,41271104,본오동
반월정수장,경기도,안산시,부곡동,4127157000,41271107,부곡동
반월정수장,경기도,안산시,성포동,4127159000,41271108,성포동
반월정수장,경기도,안산시,안산동,4127161000,41271113,수암동
반월정수장,경기도,안산시,월피동,4127158000,41271106,양상동
반월정수장,경기도,안산시,이동,4127151500,41271101,일동
반월정수장,경기도,안산시,일동,4127151000,41271101,일동
반월정수장,경기도,안산시,초지동,4127357000,41273104,성곡동
반월정수장,경기도,안산시,호수동,4127353500,41273101,고잔동
방산면정수장,강원도,양구군,방산면,4280033000,42800330,방산면
백곡정수장,충청북도,진천군,백곡면,4375034000,43750340,백곡면
범어사정수장,부산광역시,부산광역시,선두구동,2641063500,26410101,두구동
범어정수장,경상남도,양산시,강서동,4833053000,48330110,교동
범어정수장,경상남도,양산시,삼성동,4833052000,48330106,신기동
법성정수장,전라남도,영광군,법성면,4687037000,46870370,법성면
법성정수장,전라남도,영광군,홍농읍,4687025600,46870256,홍농읍
별도봉정수장,제주특별자치도,제주시,건입동,5011059000,50110107,건입동
별도봉정수장,제주특별자치도,제주시,삼도1동,5011055000,50110105,삼도일동
별도봉정수장,제주특별자치도,제주시,삼도2동,5011056000,50110106,삼도이동
별도봉정수장,제주특별자치도,제주시,일도2동,5011052000,50110102,일도이동
별량정수장,전라남도,고흥군,고흥읍,4677025000,46770250,고흥읍
별량정수장,전라남도,고흥군,과역면,4677038000,46770380,과역면
별량정수장,전라남도,고흥군,남양면,4677039000,46770390,남양면
별량정수장,전라남도,고흥군,대서면,4677041000,46770410,대서면
별량정수장,전라남도,고흥군,도덕면,4677032000,46770320,도덕면
별량정수장,전라남도,고흥군,도양읍,4677025300,46770253,도양읍
별량정수장,전라남도,고흥군,도화면,4677034000,46770340,도화면
별량정수장,전라남도,고흥군,동강면,4677040000,46770400,동강면
별량정수장,전라남도,고흥군,두원면,4677042000,46770420,두원면
별량정수장,전라남도,고흥군,점암면,4677037000,46770370,점암면
별량정수장,전라남도,고흥군,포두면,4677035000,46770350,포두면
별량정수장,전라남도,고흥군,풍양면,4677031000,46770310,풍양면
별량정수장,전라남도,보성군,벌교읍,4678025300,46780253,벌교읍
별량정수장,전라남도,보성군,조성면,4678037000,46780370,조성면
별량정수장,전라남도,순천시,낙안면,4615038000,46150380,낙안면
별량정수장,전라남도,순천시,별량면,4615039000,46150390,별량면
병곡정수장,경상북도,영덕군,병곡면,4777037000,47770370,병곡면
병곡정수장,경상북도,영덕군,창수면,4777038000,47770380,창수면
병영정수장,전라남도,강진군,병영면,4681038000,46810380,병영면
병천정수장,충청남도,천안시,동면,4413137000,44131370,동면
병천정수장,충청남도,천안시,병천면,4413136000,44131360,병천면
병천정수장,충청남도,천안시,수신면,4413135000,44131350,수신면
보길정수장,전라남도,완도군,노화읍,4689025600,46890256,노화읍
보길정수장,전라남도,완도군,보길면,4689038000,46890380,보길면
보령정수장,충청남도,당진시,면천면,4427035000,44270350,면천면
보령정수장,충청남도,당진시,정미면,4427034000,44270340,정미면
보령정수장,충청남도,보령시,대천1동,4418051500,44180101,대천동
보령정수장,충청남도,보령시,대천2동,4418052500,44180101,대천동
보령정수장,충청남도,보령시,대천3동,4418053500,44180103,화산동
보령정수장,충청남도,보령시,오천면,4418032000,44180320,오천면
보령정수장,충청남도,보령시,웅천읍,4418025000,44180250,웅천읍
보령정수장,충청남도,보령시,주교면,4418041000,44180410,주교면
보령정수장,충청남도,보령시,주산면,4418038000,44180380,주산면
보령정수장,충청남도,보령시,주포면,4418031000,44180310,주포면
보령정수장,충청남도,보령시,천북면,4418033000,44180330,천북면
보령정수장,충청남도,보령시,청라면,4418035000,44180350,청라면
보령정수장,충청남도,보령시,청소면,4418034000,44180340,청소면
보령정수장,충청남도,서산시,고북면,4421040000,44210400,고북면
보령정수장,충청남도,서산시,대산읍,4421025000,44210250,대산읍
보령정수장,충청남도,서산시,동문1동,4421052500,44210102,동문동
보령정수장,충청남도,서산시,동문2동,4421053500,44210102,동문동
보령정수장,충청남도,서산시,부석면,4421032000,44210320,부석면
보령정수장,충청남도,서산시,부춘동,4421051000,44210101,읍내동
보령정수장,충청남도,서산시,석남동,4421055000,44210108,석남동
보령정수장,충청남도,서산시,성연면,4421036000,44210360,성연면
보령정수장,충청남도,서산시,수석동,4421054000,44210106,수석동
보령정수장,충청남도,서산시,운산면,4421038000,44210380,운산면
보령정수장,충청남도,서산시,음암면,4421037000,44210370,음암면
보령정수장,충청남도,서산시,인지면,4421031000,44210310,인지면
보령정수장,충청남도,서산시,지곡면,4421034000,44210340,지곡면
보령정수장,충청남도,서산시,팔봉면,4421033000,44210330,팔봉면
보령정수장,충청남도,서산시,해미면,4421039000,44210390,해미면
보령정수장,충청남도,서천군,마서면,4477031000,44770310,마서면
보령정수장,충청남도,서천군,문산면,4477037000,44770370,문산면
보령정수장,충청남도,서천군,비인면,4477040000,44770400,비인면
보령정수장,충청남도,서천군,서면,4477041000,44770410,서면
보령정수장,충청남도,서천군,서천읍,4477025300,44770253,서천읍
보령정수장,충청남도,서천군,종천면,4477039000,44770390,종천면
보령정수장,충청남도,예산군,고덕면,4481038000,44810380,고덕면
보령정수장,충청남도,예산군,덕산면,4481036000,44810360,덕산면
보령정수장,충청남도,예산군,봉산면,4481037000,44810370,봉산면
보령정수장,충청남도,예산군,삽교읍,4481025300,44810253,삽교읍
보령정수장,충청남도,예산군,신암면,4481039000,44810390,신암면
보령정수장,충청남도,예산군,오가면,4481040000,44810400,오가면
보령정수장,충청남도,예산군,응봉면,4481035000,44810350,응봉면
보령정수장,충청남도,청양군,남양면,4479037000,44790370,남양면
보령정수장,충청남도,청양군,대치면,4479032000,44790320,대치면
보령정수장,충청남도,청양군,비봉면,4479039000,44790390,비봉면
보령정수장,충청남도,청양군,청양읍,4479025000,44790250,청양읍
보령정수장,충청남도,청양군,화성면,4479038000,44790380,화성면
보령정수장,충청남도,태안군,고남면,4482531000,44825310,고남면
보령정수장,충청남도,태안군,근흥면,4482533000,44825330,근흥면
보령정수장,충청남도,태안군,남면,4482532000,44825320,남면
보령정수장,충청남도,태안군,소원면,4482534000,44825340,소원면
보령정수장,충청남도,태안군,안면읍,4482525300,44825253,안면읍
보령정수장,충청남도,태안군,원북면,4482535000,44825350,원북면
보령정수장,충청남도,태안군,이원면,4482536000,44825360,이원면
보령정수장,충청남도,태안군,태안읍,4482525000,44825250,태안읍
보령정수장,충청남도,홍성군,갈산면,4480038000,44800380,갈산면
보령정수장,충청남도,홍성군,결성면,4480036000,44800360,결성면
보령정수장,충청남도,홍성군,광천읍,4480025300,44800253,광천읍
보령정수장,충청남도,홍성군,구항면,4480039000,44800390,구항면
보령정수장,충청남도,홍성군,금마면,4480032000,44800320,금마면
보령정수장,충청남도,홍성군,서부면,4480037000,44800370,서부면
보령정수장,충청남도,홍성군,은하면,4480035000,44800350,은하면
보령정수장,충청남도,홍성군,장곡면,4480034000,44800340,장곡면
보령정수장,충청남도,홍성군,홍동면,4480033000,44800330,홍동면
보령정수장,충청남도,홍성군,홍성읍,4480025000,44800250,홍성읍
보문정수장,경상북도,경주시,동천동,4713063000,47130126,동천동
보문정수장,경상북도,경주시,보덕동,4713066000,47130135,천군동
보문정수장,경상북도,경주시,용강동,4713061500,47130125,용강동
보문정수장,경상북도,경주시,황성동,4713062100,47130124,황성동
보성정수장,전라남도,보성군,노동면,4678031000,46780310,노동면
보성정수장,전라남도,보성군,미력면,4678032000,46780320,미력면
보성정수장,전라남도,보성군,보성읍,4678025000,46780250,보성읍
복정3정수장,경기도,성남시,금광1동,4113353000,41133103,금광동
복정3정수장,경기도,성남시,금광2동,4113354000,41133103,금광동
복정3정수장,경기도,성남시,단대동,4113159000,41131104,단대동
복정3정수장,경기도,성남시,복정동,4113162000,41131107,복정동
복정3정수장,경기도,성남시,분당동,4113551000,41135101,분당동
